time,f0,is_voiced
0.0,0.0,0
0.010666666666666666,0.0,0
0.021333333333333333,0.0,0
0.032,0.0,0
0.042666666666666665,0.0,0
0.05333333333333333,0.0,0
0.064,0.0,0
0.07466666666666666,0.0,0
0.08533333333333333,0.0,0
0.096,0.0,0
0.10666666666666666,0.0,0
0.11733333333333333,0.0,0
0.128,0.0,0
0.13866666666666666,0.0,0
0.14933333333333332,0.0,0
0.16,0.0,0
0.17066666666666666,0.0,0
0.18133333333333332,0.0,0
0.192,0.0,0
0.20266666666666666,0.0,0
0.21333333333333332,0.0,0
0.224,0.0,0
0.23466666666666666,0.0,0
0.24533333333333332,0.0,0
0.256,0.0,0
0.26666666666666666,0.0,0
0.2773333333333333,0.0,0
0.288,0.0,0
0.29866666666666664,0.0,0
0.30933333333333335,0.0,0
0.32,144.1023131300889,1
0.33066666666666666,149.18407022798777,1
0.3413333333333333,149.18407022798777,1
0.352,150.91750562599972,1
0.36266666666666664,151.79176184219858,1
0.3733333333333333,153.55549715724763,1
0.384,156.23959996823126,1
0.39466666666666667,158.0550166728584,1
0.4053333333333333,160.8177696995849,1
0.416,162.68638217409753,1
0.42666666666666664,165.53009004380073,1
0.4373333333333333,170.38049191388274,1
0.448,173.35869045284167,1
0.45866666666666667,176.38894698528225,1
0.4693333333333333,178.43848782469672,1
0.48,177.4107577601887,1
0.49066666666666664,176.38894698528225,1
0.5013333333333333,174.36294713023523,1
0.512,172.3602178682883,1
0.5226666666666666,169.39917249070098,1
0.5333333333333333,167.45345704323654,1
0.5439999999999999,167.45345704323654,1
0.5546666666666666,171.36749606265175,1
0.5653333333333334,173.35869045284167,1
0.576,174.36294713023523,1
0.5866666666666667,174.36294713023523,1
0.5973333333333333,174.36294713023523,1
0.608,174.36294713023523,1
0.6186666666666667,175.3730214073779,1
0.6293333333333333,175.3730214073779,1
0.64,175.3730214073779,1
0.6506666666666666,174.36294713023523,1
0.6613333333333333,174.36294713023523,1
0.6719999999999999,172.3602178682883,1
0.6826666666666666,173.35869045284167,1
0.6933333333333334,174.36294713023523,1
0.704,175.3730214073779,1
0.7146666666666667,174.36294713023523,1
0.7253333333333333,173.35869045284167,1
0.736,173.35869045284167,1
0.7466666666666666,172.3602178682883,1
0.7573333333333333,171.36749606265175,1
0.768,172.3602178682883,1
0.7786666666666666,172.3602178682883,1
0.7893333333333333,172.3602178682883,1
0.7999999999999999,173.35869045284167,1
0.8106666666666666,172.3602178682883,1
0.8213333333333334,172.3602178682883,1
0.832,171.36749606265175,1
0.8426666666666667,170.38049191388274,1
0.8533333333333333,170.38049191388274,1
0.864,168.42350505149633,1
0.8746666666666666,168.42350505149633,1
0.8853333333333333,167.45345704323654,1
0.896,166.48899610038094,1
0.9066666666666666,164.57670687970523,1
0.9173333333333333,162.68638217409753,1
0.9279999999999999,161.7493775621182,1
0.9386666666666666,160.8177696995849,1
0.9493333333333333,160.8177696995849,1
0.96,159.891527503508,1
0.9706666666666667,160.8177696995849,1
0.9813333333333333,159.891527503508,1
0.992,159.891527503508,1
1.0026666666666666,159.891527503508,1
1.0133333333333332,158.97062006992283,1
1.024,158.0550166728584,1
1.0346666666666666,158.0550166728584,1
1.0453333333333332,158.0550166728584,1
1.056,158.0550166728584,1
1.0666666666666667,157.14468676331222,1
1.0773333333333333,157.14468676331222,1
1.0879999999999999,157.14468676331222,1
1.0986666666666667,157.14468676331222,1
1.1093333333333333,158.97062006992283,1
1.1199999999999999,159.891527503508,1
1.1306666666666667,161.7493775621182,1
1.1413333333333333,166.48899610038094,1
1.152,170.38049191388274,1
1.1626666666666667,174.36294713023523,1
1.1733333333333333,0.0,0
1.184,0.0,0
1.1946666666666665,0.0,0
1.2053333333333334,0.0,0
1.216,0.0,0
1.2266666666666666,0.0,0
1.2373333333333334,0.0,0
1.248,0.0,0
1.2586666666666666,0.0,0
1.2693333333333332,0.0,0
1.28,0.0,0
1.2906666666666666,70.0,0
1.3013333333333332,70.0,0
1.312,70.0,0
1.3226666666666667,70.0,0
1.3333333333333333,70.0,0
1.3439999999999999,70.0,0
1.3546666666666667,70.0,0
1.3653333333333333,70.0,0
1.376,70.0,0
1.3866666666666667,70.0,0
1.3973333333333333,70.0,0
1.408,70.0,0
1.4186666666666665,70.0,0
1.4293333333333333,70.0,0
1.44,70.0,0
1.4506666666666665,70.0,0
1.4613333333333334,70.0,0
1.472,70.0,0
1.4826666666666666,70.0,0
1.4933333333333332,70.0,0
1.504,70.0,0
1.5146666666666666,70.0,0
1.5253333333333332,70.0,0
1.536,70.0,0
1.5466666666666666,0.0,0
1.5573333333333332,0.0,0
1.5679999999999998,0.0,0
1.5786666666666667,0.0,0
1.5893333333333333,0.0,0
1.5999999999999999,0.0,0
1.6106666666666667,0.0,0
1.6213333333333333,0.0,0
1.632,0.0,0
1.6426666666666667,0.0,0
1.6533333333333333,0.0,0
1.664,0.0,0
1.6746666666666665,0.0,0
1.6853333333333333,0.0,0
1.696,0.0,0
1.7066666666666666,0.0,0
1.7173333333333334,0.0,0
1.728,0.0,0
1.7386666666666666,0.0,0
1.7493333333333332,0.0,0
1.76,0.0,0
1.7706666666666666,0.0,0
1.7813333333333332,0.0,0
1.792,0.0,0
1.8026666666666666,0.0,0
1.8133333333333332,0.0,0
1.8239999999999998,0.0,0
1.8346666666666667,0.0,0
1.8453333333333333,0.0,0
1.8559999999999999,0.0,0
1.8666666666666667,0.0,0
1.8773333333333333,0.0,0
1.888,0.0,0
1.8986666666666665,0.0,0
1.9093333333333333,0.0,0
1.92,176.38894698528225,1
1.9306666666666665,176.38894698528225,1
1.9413333333333334,176.38894698528225,1
1.952,178.43848782469672,1
1.9626666666666666,181.55753765114136,1
1.9733333333333332,184.73110750820518,1
1.984,190.14414213582498,1
1.9946666666666666,194.5885507779272,1
2.005333333333333,199.1368425476194,1
2.016,200.29043054093617,1
2.0266666666666664,200.29043054093617,1
2.037333333333333,199.1368425476194,1
2.048,197.9898987322333,1
2.0586666666666664,195.71579078506272,1
2.0693333333333332,193.46780319548864,1
2.08,191.24563594561536,1
2.0906666666666665,189.0489924635466,1
2.1013333333333333,187.9601503892369,1
2.112,189.0489924635466,1
2.1226666666666665,193.46780319548864,1
2.1333333333333333,192.35351064413248,1
2.144,195.71579078506272,1
2.1546666666666665,196.84956082712893,1
2.1653333333333333,0.0,0
2.1759999999999997,0.0,0
2.1866666666666665,0.0,0
2.1973333333333334,0.0,0
2.2079999999999997,0.0,0
2.2186666666666666,0.0,0
2.2293333333333334,0.0,0
2.2399999999999998,0.0,0
2.2506666666666666,70.0,0
2.2613333333333334,70.0,0
2.272,70.0,0
2.2826666666666666,70.0,0
2.2933333333333334,70.0,0
2.304,70.0,0
2.3146666666666667,70.0,0
2.3253333333333335,70.0,0
2.336,70.0,0
2.3466666666666667,70.0,0
2.357333333333333,70.0,0
2.368,70.0,0
2.3786666666666667,70.0,0
2.389333333333333,70.0,0
2.4,70.0,0
2.4106666666666667,70.0,0
2.421333333333333,70.0,0
2.432,70.0,0
2.4426666666666668,70.0,0
2.453333333333333,70.0,0
2.464,74.16241660515067,0
2.474666666666667,70.0,0
2.485333333333333,70.0,0
2.496,70.0,0
2.5066666666666664,70.0,0
2.517333333333333,76.77774857862381,0
2.528,0.0,0
2.5386666666666664,0.0,0
2.5493333333333332,0.0,0
2.56,0.0,0
2.5706666666666664,0.0,0
2.5813333333333333,151.79176184219858,1
2.592,150.04828475508103,1
2.6026666666666665,149.18407022798777,1
2.6133333333333333,149.18407022798777,1
2.624,149.18407022798777,1
2.6346666666666665,149.18407022798777,1
2.6453333333333333,150.04828475508103,1
2.6559999999999997,150.04828475508103,1
2.6666666666666665,151.79176184219858,1
2.6773333333333333,153.55549715724763,1
2.6879999999999997,155.33972608949827,1
2.6986666666666665,155.33972608949827,1
2.7093333333333334,155.33972608949827,1
2.7199999999999998,153.55549715724763,1
2.7306666666666666,150.04828475508103,1
2.7413333333333334,154.4450351029245,1
2.752,151.79176184219858,1
2.7626666666666666,152.6710825731361,1
2.7733333333333334,155.33972608949827,1
2.784,154.4450351029245,1
2.7946666666666666,154.4450351029245,1
2.8053333333333335,155.33972608949827,1
2.816,154.4450351029245,1
2.8266666666666667,0.0,0
2.837333333333333,0.0,0
2.848,0.0,0
2.8586666666666667,0.0,0
2.869333333333333,0.0,0
2.88,156.23959996823126,1
2.8906666666666667,153.55549715724763,1
2.901333333333333,152.6710825731361,1
2.912,151.79176184219858,1
2.9226666666666667,150.04828475508103,1
2.933333333333333,149.18407022798777,1
2.944,147.470545033677,1
2.9546666666666668,147.470545033677,1
2.965333333333333,147.470545033677,1
2.976,147.470545033677,1
2.9866666666666664,147.470545033677,1
2.997333333333333,146.62117719488774,1
3.008,145.7767013548729,1
3.0186666666666664,145.7767013548729,1
3.029333333333333,144.93708933779286,1
3.04,144.93708933779286,1
3.0506666666666664,144.93708933779286,1
3.0613333333333332,145.7767013548729,1
3.072,145.7767013548729,1
3.0826666666666664,144.93708933779286,1
3.0933333333333333,145.7767013548729,1
3.104,145.7767013548729,1
3.1146666666666665,145.7767013548729,1
3.1253333333333333,146.62117719488774,1
3.1359999999999997,145.7767013548729,1
3.1466666666666665,145.7767013548729,1
3.1573333333333333,145.7767013548729,1
3.1679999999999997,145.7767013548729,1
3.1786666666666665,148.32483321030134,1
3.1893333333333334,146.62117719488774,1
3.1999999999999997,146.62117719488774,1
3.2106666666666666,146.62117719488774,1
3.2213333333333334,145.7767013548729,1
3.2319999999999998,144.93708933779286,1
3.2426666666666666,147.470545033677,1
3.2533333333333334,144.93708933779286,1
3.264,0.0,0
3.2746666666666666,0.0,0
3.2853333333333334,0.0,0
3.296,0.0,0
3.3066666666666666,0.0,0
3.317333333333333,0.0,0
3.328,0.0,0
3.3386666666666667,0.0,0
3.349333333333333,0.0,0
3.36,0.0,0
3.3706666666666667,0.0,0
3.381333333333333,0.0,0
3.392,0.0,0
3.4026666666666667,0.0,0
3.413333333333333,0.0,0
3.424,0.0,0
3.4346666666666668,0.0,0
3.445333333333333,0.0,0
3.456,0.0,0
3.4666666666666663,0.0,0
3.477333333333333,0.0,0
3.488,0.0,0
3.4986666666666664,0.0,0
3.509333333333333,0.0,0
3.52,0.0,0
3.5306666666666664,0.0,0
3.541333333333333,0.0,0
3.552,0.0,0
3.5626666666666664,0.0,0
3.5733333333333333,0.0,0
3.584,0.0,0
3.5946666666666665,0.0,0
3.6053333333333333,0.0,0
3.6159999999999997,0.0,0
3.6266666666666665,0.0,0
3.6373333333333333,0.0,0
3.6479999999999997,0.0,0
3.6586666666666665,0.0,0
3.6693333333333333,0.0,0
3.6799999999999997,0.0,0
3.6906666666666665,0.0,0
3.7013333333333334,153.55549715724763,1
3.7119999999999997,154.4450351029245,1
3.7226666666666666,151.79176184219858,1
3.7333333333333334,150.04828475508103,1
3.7439999999999998,149.18407022798777,1
3.7546666666666666,149.18407022798777,1
3.7653333333333334,149.18407022798777,1
3.776,150.91750562599972,1
3.7866666666666666,151.79176184219858,1
3.797333333333333,152.6710825731361,1
3.808,152.6710825731361,1
3.8186666666666667,151.79176184219858,1
3.829333333333333,151.79176184219858,1
3.84,0.0,0
3.8506666666666667,0.0,0
3.861333333333333,0.0,0
3.872,0.0,0
3.8826666666666667,0.0,0
3.893333333333333,0.0,0
3.904,0.0,0
3.9146666666666667,0.0,0
3.925333333333333,0.0,0
3.936,0.0,0
3.9466666666666663,179.47217146890208,1
3.957333333333333,176.38894698528225,1
3.968,173.35869045284167,1
3.9786666666666664,170.38049191388274,1
3.989333333333333,168.42350505149633,1
4.0,166.48899610038094,1
4.010666666666666,164.57670687970523,1
4.021333333333333,159.891527503508,1
4.032,159.891527503508,1
4.042666666666666,160.8177696995849,1
