time,f0,is_voiced
0.0,0.0,0
0.010666666666666666,0.0,0
0.021333333333333333,0.0,0
0.032,0.0,0
0.042666666666666665,0.0,0
0.05333333333333333,0.0,0
0.064,0.0,0
0.07466666666666666,0.0,0
0.08533333333333333,0.0,0
0.096,0.0,0
0.10666666666666666,0.0,0
0.11733333333333333,0.0,0
0.128,0.0,0
0.13866666666666666,0.0,0
0.14933333333333332,0.0,0
0.16,0.0,0
0.17066666666666666,0.0,0
0.18133333333333332,154.4450351029245,1
0.192,147.470545033677,1
0.20266666666666666,145.7767013548729,1
0.21333333333333332,142.4471568943761,1
0.224,141.62672164226916,1
0.23466666666666666,141.62672164226916,1
0.24533333333333332,143.27234487954848,1
0.256,144.1023131300889,1
0.26666666666666666,144.93708933779286,1
0.2773333333333333,145.7767013548729,1
0.288,145.7767013548729,1
0.29866666666666664,145.7767013548729,1
0.30933333333333335,139.19365933445664,1
0.32,143.27234487954848,1
0.33066666666666666,144.1023131300889,1
0.3413333333333333,0.0,0
0.352,170.38049191388274,1
0.36266666666666664,168.42350505149633,1
0.3733333333333333,170.38049191388274,1
0.384,169.39917249070098,1
0.39466666666666667,172.3602178682883,1
0.4053333333333333,173.35869045284167,1
0.416,175.3730214073779,1
0.42666666666666664,175.3730214073779,1
0.4373333333333333,175.3730214073779,1
0.448,175.3730214073779,1
0.45866666666666667,174.36294713023523,1
0.4693333333333333,173.35869045284167,1
0.48,172.3602178682883,1
0.49066666666666664,171.36749606265175,1
0.5013333333333333,170.38049191388274,1
0.512,169.39917249070098,1
0.5226666666666666,168.42350505149633,1
0.5333333333333333,166.48899610038094,1
0.5439999999999999,166.48899610038094,1
0.5546666666666666,163.62881479857438,1
0.5653333333333334,163.62881479857438,1
0.576,163.62881479857438,1
0.5866666666666667,158.97062006992283,1
0.5973333333333333,0.0,0
0.608,0.0,0
0.6186666666666667,0.0,0
0.6293333333333333,0.0,0
0.64,0.0,0
0.6506666666666666,0.0,0
0.6613333333333333,0.0,0
0.6719999999999999,0.0,0
0.6826666666666666,0.0,0
0.6933333333333334,147.470545033677,1
0.704,147.470545033677,1
0.7146666666666667,146.62117719488774,1
0.7253333333333333,146.62117719488774,1
0.736,145.7767013548729,1
0.7466666666666666,144.93708933779286,1
0.7573333333333333,144.1023131300889,1
0.768,142.4471568943761,1
0.7786666666666666,146.62117719488774,1
0.7893333333333333,144.93708933779286,1
0.7999999999999999,146.62117719488774,1
0.8106666666666666,0.0,0
0.8213333333333334,181.55753765114136,1
0.832,181.55753765114136,1
0.8426666666666667,182.60928976717898,1
0.8533333333333333,184.73110750820518,1
0.864,186.87757958380482,1
0.8746666666666666,189.0489924635466,1
0.8853333333333333,192.35351064413248,1
0.896,192.35351064413248,1
0.9066666666666666,191.24563594561536,1
0.9173333333333333,190.14414213582498,1
0.9279999999999999,187.9601503892369,1
0.9386666666666666,186.87757958380482,1
0.9493333333333333,184.73110750820518,1
0.96,184.73110750820518,1
0.9706666666666667,183.66713462124284,1
0.9813333333333333,182.60928976717898,1
0.992,180.51184318154108,1
1.0026666666666666,178.43848782469672,1
1.0133333333333332,176.38894698528225,1
1.024,173.35869045284167,1
1.0346666666666666,171.36749606265175,1
1.0453333333333332,169.39917249070098,1
1.056,167.45345704323654,1
1.0666666666666667,164.57670687970523,1
1.0773333333333333,162.68638217409753,1
1.0879999999999999,160.8177696995849,1
1.0986666666666667,161.7493775621182,1
1.1093333333333333,158.97062006992283,1
1.1199999999999999,158.0550166728584,1
1.1306666666666667,156.23959996823126,1
1.1413333333333333,156.23959996823126,1
1.152,154.4450351029245,1
1.1626666666666667,153.55549715724763,1
1.1733333333333333,152.6710825731361,1
1.184,151.79176184219858,1
1.1946666666666665,150.91750562599972,1
1.2053333333333334,150.04828475508103,1
1.216,149.18407022798777,1
1.2266666666666666,149.18407022798777,1
1.2373333333333334,148.32483321030134,1
1.248,148.32483321030134,1
1.2586666666666666,148.32483321030134,1
1.2693333333333332,148.32483321030134,1
1.28,148.32483321030134,1
1.2906666666666666,148.32483321030134,1
1.3013333333333332,148.32483321030134,1
1.312,147.470545033677,1
1.3226666666666667,147.470545033677,1
1.3333333333333333,147.470545033677,1
1.3439999999999999,147.470545033677,1
1.3546666666666667,147.470545033677,1
1.3653333333333333,148.32483321030134,1
1.376,149.18407022798777,1
1.3866666666666667,150.91750562599972,1
1.3973333333333333,153.55549715724763,1
1.408,155.33972608949827,1
1.4186666666666665,157.14468676331222,1
1.4293333333333333,158.0550166728584,1
1.44,158.97062006992283,1
1.4506666666666665,159.891527503508,1
1.4613333333333334,158.97062006992283,1
1.472,158.97062006992283,1
1.4826666666666666,159.891527503508,1
1.4933333333333332,158.97062006992283,1
1.504,158.0550166728584,1
1.5146666666666666,153.55549715724763,1
1.5253333333333332,147.470545033677,1
1.536,0.0,0
1.5466666666666666,0.0,0
1.5573333333333332,0.0,0
1.5679999999999998,0.0,0
1.5786666666666667,0.0,0
1.5893333333333333,0.0,0
1.5999999999999999,0.0,0
1.6106666666666667,0.0,0
1.6213333333333333,0.0,0
1.632,0.0,0
1.6426666666666667,0.0,0
1.6533333333333333,0.0,0
1.664,0.0,0
1.6746666666666665,0.0,0
1.6853333333333333,0.0,0
1.696,0.0,0
1.7066666666666666,0.0,0
1.7173333333333334,0.0,0
1.728,0.0,0
1.7386666666666666,0.0,0
1.7493333333333332,145.7767013548729,1
1.76,145.7767013548729,1
1.7706666666666666,145.7767013548729,1
1.7813333333333332,145.7767013548729,1
1.792,147.470545033677,1
1.8026666666666666,147.470545033677,1
1.8133333333333332,146.62117719488774,1
1.8239999999999998,0.0,0
1.8346666666666667,0.0,0
1.8453333333333333,0.0,0
1.8559999999999999,0.0,0
1.8666666666666667,0.0,0
1.8773333333333333,0.0,0
1.888,0.0,0
1.8986666666666665,0.0,0
1.9093333333333333,0.0,0
1.92,200.29043054093617,1
1.9306666666666665,197.9898987322333,1
1.9413333333333334,197.9898987322333,1
1.952,196.84956082712893,1
1.9626666666666666,195.71579078506272,1
1.9733333333333332,192.35351064413248,1
1.984,189.0489924635466,1
1.9946666666666666,186.87757958380482,1
2.005333333333333,186.87757958380482,1
2.016,186.87757958380482,1
2.0266666666666664,187.9601503892369,1
2.037333333333333,183.66713462124284,1
2.048,183.66713462124284,1
2.0586666666666664,181.55753765114136,1
2.0693333333333332,178.43848782469672,1
2.08,176.38894698528225,1
2.0906666666666665,174.36294713023523,1
2.1013333333333333,172.3602178682883,1
2.112,171.36749606265175,1
2.1226666666666665,170.38049191388274,1
2.1333333333333333,168.42350505149633,1
2.144,166.48899610038094,1
2.1546666666666665,172.3602178682883,1
2.1653333333333333,176.38894698528225,1
2.1759999999999997,0.0,0
2.1866666666666665,0.0,0
2.1973333333333334,0.0,0
2.2079999999999997,0.0,0
2.2186666666666666,0.0,0
2.2293333333333334,0.0,0
2.2399999999999998,0.0,0
2.2506666666666666,0.0,0
2.2613333333333334,167.45345704323654,1
2.272,165.53009004380073,1
2.2826666666666666,164.57670687970523,1
2.2933333333333334,161.7493775621182,1
2.304,157.14468676331222,1
2.3146666666666667,156.23959996823126,1
2.3253333333333335,154.4450351029245,1
2.336,151.79176184219858,1
2.3466666666666667,151.79176184219858,1
2.357333333333333,150.91750562599972,1
2.368,149.18407022798777,1
2.3786666666666667,148.32483321030134,1
2.389333333333333,147.470545033677,1
2.4,146.62117719488774,1
2.4106666666666667,146.62117719488774,1
2.421333333333333,145.7767013548729,1
2.432,145.7767013548729,1
2.4426666666666668,144.1023131300889,1
2.453333333333333,143.27234487954848,1
2.464,140.81101174949947,1
2.474666666666667,140.0,1
2.485333333333333,139.19365933445664,1
2.496,139.19365933445664,1
2.5066666666666664,140.0,1
2.517333333333333,140.0,1
2.528,139.19365933445664,1
2.5386666666666664,139.19365933445664,1
2.5493333333333332,139.19365933445664,1
2.56,139.19365933445664,1
2.5706666666666664,139.19365933445664,1
2.5813333333333333,140.0,1
2.592,140.81101174949947,1
2.6026666666666665,141.62672164226916,1
2.6133333333333333,142.4471568943761,1
2.624,143.27234487954848,1
2.6346666666666665,144.1023131300889,1
2.6453333333333333,144.93708933779286,1
2.6559999999999997,144.93708933779286,1
2.6666666666666665,144.93708933779286,1
2.6773333333333333,144.1023131300889,1
2.6879999999999997,144.93708933779286,1
2.6986666666666665,146.62117719488774,1
2.7093333333333334,146.62117719488774,1
2.7199999999999998,146.62117719488774,1
2.7306666666666666,145.7767013548729,1
2.7413333333333334,144.93708933779286,1
2.752,142.4471568943761,1
2.7626666666666666,141.62672164226916,1
2.7733333333333334,141.62672164226916,1
2.784,144.1023131300889,1
2.7946666666666666,145.7767013548729,1
2.8053333333333335,148.32483321030134,1
2.816,149.18407022798777,1
2.8266666666666667,0.0,0
2.837333333333333,0.0,0
2.848,0.0,0
2.8586666666666667,0.0,0
2.869333333333333,0.0,0
2.88,0.0,0
2.8906666666666667,0.0,0
2.901333333333333,0.0,0
2.912,0.0,0
2.9226666666666667,0.0,0
2.933333333333333,0.0,0
2.944,0.0,0
2.9546666666666668,0.0,0
2.965333333333333,0.0,0
2.976,0.0,0
2.9866666666666664,0.0,0
2.997333333333333,0.0,0
3.008,0.0,0
3.0186666666666664,0.0,0
3.029333333333333,0.0,0
3.04,0.0,0
3.0506666666666664,0.0,0
3.0613333333333332,0.0,0
3.072,0.0,0
3.0826666666666664,0.0,0
3.0933333333333333,0.0,0
3.104,0.0,0
3.1146666666666665,0.0,0
3.1253333333333333,0.0,0
3.1359999999999997,0.0,0
3.1466666666666665,0.0,0
3.1573333333333333,0.0,0
3.1679999999999997,0.0,0
3.1786666666666665,0.0,0
3.1893333333333334,156.23959996823126,1
3.1999999999999997,150.04828475508103,1
3.2106666666666666,148.32483321030134,1
3.2213333333333334,145.7767013548729,1
3.2319999999999998,144.1023131300889,1
3.2426666666666666,143.27234487954848,1
3.2533333333333334,140.81101174949947,1
3.264,138.39196284940547,1
3.2746666666666666,132.1424037754371,1
3.2853333333333334,132.1424037754371,1
3.296,132.9078969330727,1
3.3066666666666666,136.80239558079444,1
3.317333333333333,137.59488379633515,1
3.328,0.0,0
3.3386666666666667,0.0,0
3.349333333333333,0.0,0
3.36,0.0,0
3.3706666666666667,165.53009004380073,1
3.381333333333333,163.62881479857438,1
3.392,163.62881479857438,1
3.4026666666666667,164.57670687970523,1
3.413333333333333,166.48899610038094,1
3.424,169.39917249070098,1
3.4346666666666668,171.36749606265175,1
3.445333333333333,173.35869045284167,1
3.456,174.36294713023523,1
3.4666666666666663,175.3730214073779,1
3.477333333333333,175.3730214073779,1
3.488,175.3730214073779,1
3.4986666666666664,173.35869045284167,1
3.509333333333333,170.38049191388274,1
3.52,167.45345704323654,1
3.5306666666666664,165.53009004380073,1
3.541333333333333,162.68638217409753,1
3.552,162.68638217409753,1
3.5626666666666664,158.97062006992283,1
3.5733333333333333,155.33972608949827,1
3.584,154.4450351029245,1
3.5946666666666665,152.6710825731361,1
3.6053333333333333,151.79176184219858,1
3.6159999999999997,151.79176184219858,1
3.6266666666666665,150.91750562599972,1
3.6373333333333333,150.04828475508103,1
3.6479999999999997,147.470545033677,1
3.6586666666666665,146.62117719488774,1
3.6693333333333333,146.62117719488774,1
3.6799999999999997,145.7767013548729,1
3.6906666666666665,146.62117719488774,1
3.7013333333333334,147.470545033677,1
3.7119999999999997,149.18407022798777,1
3.7226666666666666,149.18407022798777,1
3.7333333333333334,149.18407022798777,1
3.7439999999999998,149.18407022798777,1
3.7546666666666666,149.18407022798777,1
3.7653333333333334,148.32483321030134,1
3.776,150.04828475508103,1
3.7866666666666666,150.04828475508103,1
3.797333333333333,153.55549715724763,1
3.808,144.1023131300889,1
3.8186666666666667,136.0144717615048,1
3.829333333333333,140.81101174949947,1
